"id","cid","smiles","molecular_weight","average_distance","new_average_distance"
19225224,33312443,"C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)NCC3=CC=C(C=C3)OC(F)(F)F)NC(=O)N","420.140925128","0.528268","0.54161817"
19298903,34567562,"CC(C)NC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4","451.20082504000004","0.49436083","0.5003136"
19299030,34569533,"CCOC(=O)C1=CC=C(C=C1)OCC(=O)NCCCC2=CC=CC=C2","341.162708216","0.5232292","0.5116893"
19299095,34571082,"CC(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)CC2=CC=C(C=C2)F","343.133219656","0.50680035","0.5070559"
19299333,34574554,"CC(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)CC2=CC=C(C=C2)Cl","359.103669116","0.50680035","0.50484514"
19300181,34596302,"CC(C)CC(=O)NC1=CC=C(C=C1)NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4","465.2164751040001","0.57022077","0.57822543"
19300307,34598613,"C1CC2=CC=CC=C2N(C1)CC3=CC=C(C=C3)C(=O)N","266.141913196","0.51344186","0.558398"
19302253,34653718,"CC(=O)NCC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NCC3=CC=CO3","391.153206152","0.48108694","0.5044116"
19356734,35436462,"C1=CC=C(C=C1)C(=O)NCCCC(=O)NC2=CC=C(C=C2)Br","360.04733988400005","0.48412314","0.504344"
19356775,35436603,"C1=CC=C(C=C1)NC(=O)NC2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)Br","409.042588852","0.5105077","0.511009"
19360122,35505587,"CC1=NC(=CC=C1)NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl","342.0883534","0.475323","0.5146194"
19304580,34702326,"COC(=O)CNC(=O)NCCC1=CC=CC=C1","236.116092372","0.510328","0.5003033"
19306072,34732110,"CC(C)CNC(=O)C1=CC=CC=C1NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl","426.145868276","0.48517984","0.5010995"
19361445,35513630,"CN(C)C1=CC=C(C=C1)C(=O)NCCCOC","236.15247788","0.57987577","0.57670504"
19306995,34742688,"CC(=O)NC1=CC=C(C=C1)/C=C/C(=O)NC2=CC=C(C=C2)OC","310.13174243599997","0.5600466","0.56550115"
19308054,34752410,"CNC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4","423.16952491200004","0.50443435","0.50785637"
19361509,35513908,"COCCCNC(=O)CCC1=NC(=NO1)C2=CC=C(C=C2)F","307.133219656","0.4978842","0.5050742"
19361789,35518750,"CC(C)C(=O)NCCNC(=O)/C=C/C1=CN(N=C1C2=CC=C(C=C2)F)C3=CC=CC=C3","420.19615426","0.53568655","0.5393847"
19308275,34754592,"CC(=O)NCC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC","325.142641468","0.48431548","0.5036256"
19365576,35535606,"CC1=CC=C(C=C1)CNC(=O)/C=C/C2=CC=C(C=C2)C(=O)NC3CC3","334.168127944","0.4514366","0.5052406"
19308488,34756398,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NNC(=O)C3=CC=C(C=C3)OC","419.14812077199997","0.4803051","0.513007"
19308487,34756394,"COC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CC=C2NC(=O)C3=CC=CC=C3","389.137556088","0.48144624","0.5155725"
19308738,34758888,"C1=CC=C(C(=C1)C(=O)NCC(F)(F)F)NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl","452.086302712","0.49751332","0.5103659"
19309346,34775635,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)OCC3=NC(=NO3)C4=CC=C(C=C4)F)F","412.098311368","0.47280273","0.5024453"
19310650,34805016,"CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CCCC3=NC(=NO3)C4=CC=CC=C4","404.13069688","0.563853","0.563967"
19310754,34807925,"CS(=O)(=O)C1=CC=C(C=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3","385.109627088","0.52476865","0.5147627"
19311058,34817277,"CC(C)N(CCNC(=O)C1=CC=C(C=C1)N(C)C)C(C)C","291.231062548","0.5216098","0.5190728"
19311280,34820303,"COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3Cl","444.091055832","0.48879096","0.51565665"
19311312,34820642,"COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3OC","440.14059286799994","0.5009533","0.54280037"
19311737,34829756,"CCN(CC)C(=O)C1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3N2","349.17902697600005","0.56757635","0.57894856"
19232554,33396945,"COC(=O)C1=CC=C(C=C1)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F","377.098725968","0.49617153","0.50929725"
19368175,35562060,"C1CC1NC(=O)C2=CC=C(C=C2)/C=C/C(=O)NCC3=CC=C(C=C3)F","338.143056068","0.5077556","0.51521826"
19235105,33473799,"C1=CC=C(C(=C1)C(=O)N)NCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F","362.099060316","0.53275794","0.5385257"
19313810,34879741,"CCOC1=C(C=CC=N1)NC(=O)/C=C/C2=CN(N=C2)C","272.127325752","0.5085558","0.5081915"
19374240,35608371,"COCCNC(=O)CNC(=O)CCC1=CC=CC=C1","264.1473925","0.50027597","0.5088889"
19237477,33506274,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CN=CC=C3)/C=C/C(=O)NC4=CC(=CC=C4)OCC5=CC=CC=N5","473.18517497600004","0.5074305","0.50849056"
19242100,33610073,"C1=CC=C(C=C1)N2C=C(C=N2)/C=C/C(=O)NC3=CC=C(C=C3)NC(=O)N","347.13822478400004","0.5054607","0.5073087"
19242110,33610262,"CC1=CC=C(C=C1)C2=NN(C=C2/C=C/C(=O)NC3=CC=C(C=C3)NC(=O)N)CC4=CC=CC=C4","451.20082504000004","0.5393849","0.55891144"
19242556,33617321,"C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC=CC=C3Br","371.026938788","0.5618316","0.53940934"
19242729,33619760,"C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=C(C(=CC=C3)Cl)Cl","361.038482016","0.54299927","0.5269268"
19242737,33619899,"C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NCCC3=CC=C(C=C3)F","339.13830503599996","0.49772474","0.5007281"
19242761,33620287,"CSC1=CC=CC=C1NC(=O)CCC2=NC(=NO2)C3=CC=CC=C3","339.104147784","0.53221554","0.5255489"
19242924,33622598,"CC(=O)C1=CC=CC=C1NC(=O)CCC2=NC(=NO2)C3=CC=CC=C3","335.126991404","0.53221554","0.5255489"
19374970,35614682,"C1CCN(C1)C2=CC=C(C=C2)CNC(=O)C3=CC4=CC=CC=C4N3","319.168462292","0.49960566","0.5119622"
19375953,35626525,"CC(=O)C1=CC=C(C=C1)NC(=O)CCCNC(=O)C2=CC=CC=C2","324.1473925","0.48076856","0.51242036"
19377298,35672124,"C1=CC(=CC=C1C2=CC(=NO2)C(=O)NCCO)Br","309.99530431200003","0.5083721","0.5025399"
19245637,33656285,"C1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC(=C(C=C3Cl)Cl)Cl","394.99950966399996","0.52699417","0.5112047"
19322863,35024321,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)COC(=O)NC4=CC=C(C=C4)Cl","437.069782144","0.50322527","0.50356716"
19323279,35026063,"C[C@H](/C=C(/C)\C=C/C(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C","302.163042564","0.4563758","0.7311111"
19323698,35028354,"CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C","404.2562742519999","0.603378","0.6071242"
19323701,35028367,"CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H](C[C@H](CC(=O)O)O)O)O","424.24610349199986","0.47380057","0.55112445"
19323703,35028371,"CCC(C)(C)C(=O)O[C@@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C","418.2719243159999","0.56674534","0.5230518"
19380653,35728344,"COC1=CC=C(C=C1)CCNC(=O)CCOC2=CC=CC=C2","299.152143532","0.4917431","0.5"
19324029,35030887,"CC(C)(C)C(=O)NCCCC(=O)NCCC1=CC2=CC=CC=C2C=C1","340.215078136","0.5207433","0.5183824"
19324117,35031772,"CC(=O)NCCCCCC(=O)NCCC1=CC2=CC=CC=C2C=C1","326.199428072","0.5332465","0.52711886"
19324605,35035677,"C1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=CC=CC=N3","308.127325752","0.57216203","0.5540039"
19246200,33664410,"CN(C)C1=CC=C(C=C1)C(=O)NCCNC(=O)C2=CC=C(C=C2)Cl","345.12440455999996","0.54940766","0.5426868"
19246290,33665861,"CC(=O)NCC1=CC=C(C=C1)C(=O)NCCNC(=O)C2=CC=C(C=C2)Cl","373.11931918","0.5185874","0.52181625"
19246334,33666964,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NCCNC(=O)C3=CC=C(C=C3)Cl)F","416.10514633599996","0.47655168","0.51051444"
19381305,35740641,"CCCCCNC(=O)/C=C/C1=CN(N=C1C2=CN=CC=C2)C3=CC=CC=C3","360.195011388","0.49710146","0.50057536"
19327430,35069114,"CC(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)C2=NC3=CC=CC=C3C=C2","362.13789043599996","0.53041697","0.53223115"
19386168,35768515,"CC(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC(=CC=C2)Cl","345.088019052","0.5136405","0.51135623"
19327883,35092667,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC(C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC","487.21072102799997","0.567164","0.5393987"
19330734,35156618,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC(=C(C=C3)OC)OC","406.152871804","0.4653918","0.5144916"
19252695,33774072,"COC(=O)C1=CC(=C(C=C1)F)NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3","383.128134276","0.5379695","0.54113847"
19387063,35775946,"CCOC(=O)NC1=CC(=CC=C1)OCC(=O)NCCCC2=CC=CC=C2","356.173607248","0.5309824","0.5130569"
19389729,35806714,"C1=CC=C(C=C1)CCCNC(=O)CCC2=CC=CC=C2O","283.157228912","0.5784146","0.5778474"
19257386,33809591,"COC1=CC=C(C=C1)CC(=O)NNC(=O)CC2=CNC3=CC=CC=C32","337.142641468","0.50671154","0.51385045"
19257802,33812203,"CN(C)C1=CC=C(C=C1)C(=O)NC2CCCCCCC2","274.204513452","0.5281979","0.5281979"
19389732,35806722,"C1=CC=C(C=C1)CCCNC(=O)CCCNC(=O)C2=CC=CO2","314.16304256399997","0.55367506","0.5559877"
19389733,35806724,"C1=CC=C(C=C1)CCCNC(=O)CCCNC(=O)C2=CC=CS2","330.140198944","0.5321278","0.53229445"
19389734,35806730,"CC(C)(C)C(=O)NCC(=O)NCCCC1=CC=CC=C1","276.183778008","0.52444446","0.51990545"
19389735,35806732,"CC1=CC=C(S1)C(=O)CCC(=O)NCCCC2=CC=CC=C2","315.129299912","0.506383","0.50253683"
19389740,35806764,"C1=CC=C(C=C1)CCCNC(=O)CCCNC(=O)C2=CSC=C2","330.140198944","0.51914895","0.52518976"
19389741,35806771,"CC(=O)NCC1=CC=C(C=C1)C(=O)NCCCC2=CC=CC=C2","310.168127944","0.53184086","0.52989644"
19389751,35806818,"CC(C)(C)OC(=O)NCCC(=O)NCCCC1=CC=CC=C1","306.194342692","0.59377044","0.6269442"
19389775,35806943,"CC1=CC(=C(C=C1)C)C(=O)CCC(=O)NCCCC2=CC=CC=C2","323.18852904000005","0.51857394","0.5147324"
19389828,35807244,"CC(C)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C3=CC=C(C=C3)Cl","383.14005462399996","0.53144056","0.5270031"
19389756,35806846,"COC1=CC(=CC(=C1)CCC(=O)NCCCC2=CC=CC=C2)OC","327.18344366","0.5170435","0.526087"
19389862,35807536,"CC(=O)NC1=CC=C(C=C1)NC(=O)CCCNC(=O)C2=CC=CC=C2","339.158291532","0.50675863","0.5195497"
19390518,35812199,"CCCCCNC(=O)C1=CC=C(C=C1)CNC(=O)N","263.163376912","0.5326673","0.53702897"
19390573,35813071,"C[C@H](C1=CC=CC=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3","335.163376912","0.5467441","0.52749544"
19390574,35813075,"C[C@@H](C1=CC=CC=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=CC=C3","335.163376912","0.5467441","0.52749544"
19390582,35813293,"CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)NCC3=CC=C(C=C3)Cl","369.12440455999996","0.51918256","0.54287094"
19390585,35813321,"CC(=O)NCC1=CC=C(C=C1)C(=O)NCC2=CC=C(C=C2)Cl","316.097855464","0.5217677","0.5220713"
19392116,35852144,"COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC=C3O","362.126657056","0.47012645","0.5102263"
19259486,33837242,"COC1=CC=C(C=C1)CNC(=O)C2=CC=C(C=C2)S(=O)(=O)NC3=CC=CC=C3OC","426.12494280399994","0.50863266","0.5483139"
19259489,33837282,"CC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)OC","410.13002818399997","0.5042848","0.52875096"
19337882,35263077,"C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)[O-])C4=NC5=C(N4)C=C(C=C5)C(=O)[O-]","396.08695202382","0.56036675","0.5513233"
19337883,35263078,"C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)O)C4=NC5=C(N4)C=C(C=C5)C(=O)O","398.10150492799994","0.58111113","0.571678"
19393182,35863408,"CC1=C(C=C(C=C1)SCC(=O)C2=CC=C(C=C2)NC(=O)C)C","313.113649848","0.534987","0.5408195"
19393986,35874645,"CSCCC(=O)NC1=NC(=CS1)C2=CC=CC=C2","278.054755068","0.52233124","0.5172465"
19340152,35281559,"CCN1C=C(C=N1)NC(=O)/C=C/C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4","383.174610292","0.6205989","0.6246779"
19261908,33902675,"CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2(CCCC2)C3=CC=C(C=C3)Br","414.09429007600005","0.49069434","0.50533915"
19394596,35889085,"CC(C)CCC(=O)NC1=NC(=CS1)C2=CC(=CC=C2)F","292.104562384","0.502237","0.50724584"
19394796,35892804,"CNS(=O)(=O)CC1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2","318.103813436","0.4527552","0.51146877"
19394951,35894887,"C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)NCC3=CC=C(C=C3)C(F)(F)F)NC(=O)C4=CC=CS4","471.12283254","0.53297496","0.539601"
19395973,35931530,"CC(=O)NCC1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=CC=C2Cl","345.088019052","0.51184386","0.5159327"
19263428,33958250,"CC1=CC=C(C=C1)CC(=O)OCC(=O)NCCC2=CC=CC=C2","311.152143532","0.5240962","0.50264823"
19402196,36016037,"CC1=CC(=C(C=C1)SCC(=O)C2=CC=C(C=C2)NC(=O)C)C","313.113649848","0.5062792","0.50936466"
19269611,34064163,"COC1=CC=C(C=C1)NC(=S)NCC2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4","448.112459972","0.5009922","0.5031831"
19343456,35323902,"CC1=CC(=NN1CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)F)C","341.133968604","0.50759655","0.51213735"
19343479,35323968,"CC1=CC(=NN1CC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)F)F)C","341.133968604","0.5113399","0.51575416"
19343480,35323971,"CC1=CC(=NN1CC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3Br)F)Br)C","478.964414552","0.496107","0.50995314"
19343962,35325962,"C1COCCN1C(=O)C2=CC=CC=C2NC(=O)/C=C/C3=CN(N=C3C4=CC=CC=C4)C5=CC=CC=C5","478.2004906920001","0.5212243","0.522907"
19348173,35346227,"CC(=O)NC1=C(C=CC(=C1)NC(=O)/C=C/C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4)OC","452.18484062799996","0.6366569","0.64339846"
19348178,35346250,"CC(=O)NC1=C(C=CC(=C1)NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4)OC","453.180089596","0.5524324","0.556501"
19409323,36172511,"COC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3CC4=CC=CC=C4","472.14567824799997","0.46674487","0.5062706"
19349045,35352621,"CCCNC(=O)CNC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C","344.18484062799996","0.50293","0.5058889"
19349899,35358867,"C1CCN(C1)C2=CC=CC=C2NC(=O)/C=C/C3=CN(N=C3)C4=CC=CC=C4","358.179361324","0.53708094","0.5226229"
19512926,37665456,"COC1=CC=C(C=C1)C2=NN(C=C2/C=C/C(=O)NCC(=O)NCC3=CC=CO3)C4=CC=CC=C4","456.179755248","0.5778258","0.5645902"
19513538,37670982,"CN(C)C1=NC=C(C=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","385.13055255999996","0.48762652","0.5167331"
19514538,37682871,"CCC1=NN=C(S1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","377.071323432","0.48301342","0.51445276"
19514714,37684794,"CC1=NN=C(S1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)OC","359.105210404","0.5168955","0.50600916"
19514809,37685596,"CCCC1=NN=C(S1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","391.086973496","0.47564533","0.51133037"
19515070,37688155,"CN(C)C1=CC=CC=C1NC(=O)CCC2=NC(=NO2)C3=CC=C(C=C3)Cl","370.119653528","0.5510976","0.57392406"
19431813,36470115,"CC1=NC2=CC=CC=C2N=C1SCC(=O)C3=CC=C(C=C3)NC(=O)C","351.104147784","0.50526714","0.52140635"
19432011,36471624,"CCOCC1=CC=C(C=C1)CNC(=O)C2=CC3=CC=CC=C3S2","325.1136498480001","0.50586355","0.5387933"
19433235,36484590,"C1=CC=C(C=C1)C2=NN(C=C2/C=C/C(=O)NC3=CC=C(C=C3)OCC(=O)N)C4=CC=CC=C4","438.16919056399996","0.66262007","0.6701237"
19410360,36187846,"C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)/C=C/C(=O)NC4=CC=C(C=C4)OCC(=O)N","456.159768752","0.6376459","0.6440752"
19436933,36539439,"C1=CC=C(C=C1)OCCCC(=O)NC2=NC(=CS2)C3=CC(=CC=C3)F","356.09947700400005","0.5204905","0.52567905"
19437005,36539634,"CC(C)(C)OC(=O)NCCC(=O)NC1=NC(=CS1)C2=CC(=CC=C2)F","365.12094072","0.5381887","0.5601981"
19515820,37697413,"COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)Cl","416.059755704","0.54898095","0.6100828"
19515929,37699413,"C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2NC(=O)C3=CC=C(C=C3)Cl","350.0822054","0.47998637","0.5131212"
19410403,36188347,"CC1=CC=C(C=C1)C2=NN(C=C2/C=C/C(=O)NC3=CC=C(C=C3)OCC(=O)N)CC4=CC=CC=C4","466.20049069199996","0.5155746","0.5387368"
19413043,36235985,"C1=CC=C(C(=C1)NC(=O)CCC2=NC(=NO2)C3=CC=NC=C3)O","310.10659030799997","0.52862245","0.51786435"
19517139,37722565,"C1C(=O)NC(=O)N1NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","363.07343160799996","0.4883135","0.5243452"
19517422,37727185,"CCOC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC=CC=C3O","353.137556088","0.48983786","0.50759023"
19517578,37728909,"CCN(CC)C1=CC=C(C=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","412.16660372","0.4984568","0.5308755"
19414437,36254221,"C1=CC=C(C=C1)CC(=O)NCCC(=O)NC2=NC(=CS2)C3=CC=CC=C3","365.119797848","0.51011205","0.50502443"
19519662,37766076,"COC(=O)CNC(=O)/C=C/C1=CN(N=C1C2=CN=CC=C2)C3=CC=CC=C3","362.13789043599996","0.49880496","0.50619614"
19519992,37773974,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NC3=NN=C(S3)C(F)(F)F","413.0769449680001","0.5421567","0.5340607"
19416472,36281841,"C1=CC=C(C=C1)CNC(=O)/C=C/C2=CC=NC=C2","238.110613068","0.513248","0.5275918"
19442747,36623749,"CC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NCCCCCCC(=O)OC","373.20015634399994","0.5257845","0.5085047"
19416493,36281981,"CC(=O)NCCCCCC(=O)NC1=CC=C(C=C1)Br","326.06298994800005","0.50487804","0.5070057"
19522469,37819311,"COC1=CC=C(C=C1)C2=NOC(=N2)CCCC(=O)NCC3=CC=C(C=C3)COCC(F)(F)F","463.17189090799997","0.51473606","0.5038513"
19416498,36282014,"CC(=O)NCCCCCC(=O)NC1=CC(=CC=C1)Br","326.06298994800005","0.5273314","0.51177585"
19416525,36282197,"COC1=CC=C(C=C1)NC(=O)/C=C/C2=CC=NC=C2","254.105527688","0.50959617","0.5147967"
19416556,36282366,"CC(=O)NCCCCCC(=O)NC1=CC=C(C=C1)OC2=CC=CC=C2","340.178692628","0.5023918","0.5212807"
19416562,36282391,"CC(=O)NCCCCCC(=O)NC1=CC=CC=C1F","266.143056068","0.5319905","0.5203256"
19416616,36282778,"COC1=CC=C(C=C1)CNC(=O)/C=C/C2=CC=NC=C2","268.121177752","0.5418854","0.5418854"
19416756,36284270,"C1=CC(=CC=C1CNC(=O)/C=C/C2=CC=NC=C2)F","256.101191256","0.5253147","0.5106456"
19522709,37823775,"CCN1C2=CC=CC=C2N=C1NC(=O)CCCC3=NC(=NO3)C4=CC=C(C=C4)Cl","409.13055255999996","0.48296845","0.5097971"
19416772,36284588,"CC1=CC=C(C=C1)CNC(=O)C2=CC3=C(N2)C=CC(=C3)C","278.14191319599996","0.55241686","0.5579363"
19419026,36310903,"C1=CC=C(C=C1)C(=O)NCC2=CC(=CC=C2)C(=O)N","254.105527688","0.48892984","0.5245783"
19522854,37826099,"CCOC(=O)CCCNC(=O)CC1=CC=C(C=C1)C2=CC=CC=C2","325.167793596","0.51436573","0.5089866"
19522863,37826192,"CCOC(=O)CCCNC(=O)C1=CC=C(C=C1)N(C)C","278.163042564","0.53696394","0.5344519"
19523081,37829303,"CCOC(=O)CCCNC(=O)CNC(=O)CC1=CC=CC=C1","306.157957184","0.56935906","0.56935906"
19523328,37833395,"CC(=O)NC1=C(C=C(C=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl)Cl","432.07559579599996","0.49334326","0.52792734"
19523481,37835607,"CNC(=O)C1=CC(=CC=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","398.114568148","0.48757923","0.51982915"
19524141,37850696,"C1=CC=C2C(=C1)C=C(C=N2)NC(=O)CCCC3=NC(=NO3)C4=CC=C(C=C4)Cl","392.104003464","0.52539957","0.5341551"
19524236,37853419,"CN(C)C(=O)C1=CC(=CC=C1)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","412.130218212","0.4801661","0.5119764"
19524350,37855523,"C1=CC2=NN=C(N2C=C1)NC(=O)CCCC3=NC(=NO3)C4=CC=C(C=C4)Cl","382.0945014","0.50311935","0.5257325"
19524667,37861646,"C1=CC(=CC=C1C2=NOC(=N2)CCCC(=O)NNC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-])Cl","469.0764663","0.48989263","0.50448287"
19524700,37864061,"CCCOC1=CC=CC=C1NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","399.134969244","0.5710704","0.5931357"
19524772,37867146,"C1=CC(=CC=C1C2=NC=CS2)NC(=O)CCCC3=NC(=NO3)C4=CC=C(C=C4)Cl","424.07607446400004","0.48336226","0.51137334"
19524828,37871560,"C1=CC(=CC(=C1)NC(=O)N)NC(=O)CCCC2=NC(=NO2)C3=CC=C(C=C3)Cl","399.109817116","0.5217123","0.5501431"
19443972,36650464,"C1=CC=C(C=C1)CN(CCO)C(=O)NC2=CC=CC=C2","270.136827816","0.5332004","0.5221016"
19444372,36656244,"CCCCCCC(=O)NC1=CC=CC(=C1)NC(=O)C","262.168127944","0.547922","0.52522063"
19444453,36656929,"CC1=CC2=C(C=C1)NC(=C2)C(=O)NCC3=CC=C(C=C3)Cl","298.08729078000005","0.5308497","0.5376322"
19444848,36662660,"COC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CN(N=C2)C3=CC=CC=C3","347.126991404","0.5201268","0.5068509"
19444934,36663734,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NC3=C(C=C(C=C3)Cl)Cl)Cl","394.99950966399996","0.50091636","0.5326435"
19444939,36663748,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NC3=C(C=C(C=C3)Cl)Cl)F","379.02906020399996","0.489572","0.5082766"
19444944,36663801,"C1=CC(=CC=C1C2=NOC(=N2)CCC(=O)NC3=CC(=CC(=C3)Cl)Cl)F","379.02906020399996","0.47489694","0.509564"
19445052,36665072,"CSC1=CC=CC=C1NC(=O)/C=C/C2=CN(N=C2)C3=CC=CC=C3","335.109233164","0.5487399","0.54340255"
19445309,36667849,"CC(=O)C1=CC=CC=C1NC(=O)/C=C/C2=CN(N=C2)C3=CC=CC=C3","331.132076784","0.5386991","0.5245803"
19420851,36328813,"CC1=C(C=CC=C1NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4)C(=O)OC","438.16919056399996","0.49622247","0.5102159"
19447309,36688449,"COC1=CC=C2C(=CC1=O)[C@@H](CCC3=CC(=C(C(=C32)OC)OC)OC)NC(=O)C(F)(F)F","453.1399220839999","0.6192871","0.6026637"
19525588,37894981,"COCCNC(=O)C1=CC=C(C=C1)CN2CCCC3=CC=CC=C32","324.183778008","0.5107578","0.53356093"
19526040,37896787,"CNC(=O)C1=CC=C(C=C1)CN2CCC3=CC=CC=C32","266.141913196","0.53291214","0.53661585"
19526137,37897188,"CCOC1=C(C=C(C=C1)CCC(=O)NCCC2=CC=CC=C2)OCC","341.199093724","0.5460373","0.53073454"
19422817,36350199,"COCC(=O)NC1=CC=C(C=C1)NC(=O)/C=C/C2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4","453.1800895960001","0.5895638","0.599558"
19526801,37899469,"C1CCCC(CC1)NC(=O)C2=CC=C(C=C2)CN3CCC4=CC=CC=C43","348.22016351599996","0.5025614","0.5107535"
19526828,37899547,"CC1=C(C(=CC=C1)C)NC(=O)C2=CC=C(C=C2)CN3CCCC4=CC=CC=C43","370.20451345199996","0.5123044","0.53356093"
